"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","SNWD","TAVG","WESD","WESF","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT11","WT13","WT14","WT16"
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-11",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-12",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-13",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-14",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-15",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-16",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-17",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-18",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-19",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-20",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-21",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-22",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-23",,"4.1",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-24",,"12.7",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-25",,"3.3",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-26",,"1.3",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-27",,"0.8",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-28",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-29",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-30",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-01-31",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-01",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-02",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-03",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-04",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-05",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-06",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-07",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-08",,"6.6",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-09",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-10",,"0.3",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-11",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-12",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-13",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-14",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-15",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-16",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-17",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-18",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-19",,"1.8",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-20",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-21",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-22",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-23",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-24",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-25",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-26",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-27",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-02-28",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-01",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-02",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-03",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-04",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-05",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-06",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-07",,"9.7",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-08",,"3.8",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-09",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-10",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-11",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-12",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-13",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-14",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-15",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-16",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-17",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-18",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-19",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-20",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-21",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-22",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-23",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-24",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-25",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-26",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-27",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-28",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-29",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-30",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-03-31",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-01",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-02",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-03",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-04",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-05",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-06",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-07",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-08",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-09",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-10",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-11",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-12",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-13",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-14",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-15",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-16",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-17",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-18",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-19",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-20",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-21",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-22",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-23",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-24",,"0.3",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-25",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-26",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-27",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-28",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-29",,"0.0",,,,,,,,,,,,,,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","2013-04-30",,"0.0",,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-01",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-02",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-03",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-04",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-05",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-06",,"2.0",,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-07",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-08",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-09",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-10",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-11",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-12",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-13",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-14",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-15",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-16",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-17",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-18",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-19",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-20",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-21",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-22",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-23",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-24",,"10.9",,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-25",,"13.0",,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-26",,"4.3",,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-27",,"0.8",,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-28",,"6.4",,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-29",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-30",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-01-31",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-01",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-02",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-03",,"0.5",,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-04",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-05",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-06",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-07",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-08",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-09",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-10",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-11",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-12",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-13",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-14",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-15",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-16",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-17",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-18",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-19",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-20",,"6.1",,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-21",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-22",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-23",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-24",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-25",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-26",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-27",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-02-28",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-03-01",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-03-02",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-03-03",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-03-04",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-03-05",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-03-06",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-03-07",,"2.0",,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-03-08",,"24.4",,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-03-09",,"1.5",,,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-03-10",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-03-11",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-03-12",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-03-13",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-03-14",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-03-15",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-03-16",,"0.0","0.0",,,,,,,,,,,,,,,,
"US1CALA0041","SAN FERNANDO 4.2 E, CA US","34.27934","-118.36301","377.6","2013-03-17",,"0.0","0.0",,,,,,,,,,,,,,,,
